pin,slack
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:B,13829
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:C,13776
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:D,13586
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:Y,13586
CoreUARTapb_0/uUART/make_RX/samples[0]:ADn,
CoreUARTapb_0/uUART/make_RX/samples[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/samples[0]:CLK,13814
CoreUARTapb_0/uUART/make_RX/samples[0]:D,18471
CoreUARTapb_0/uUART/make_RX/samples[0]:EN,18219
CoreUARTapb_0/uUART/make_RX/samples[0]:LAT,
CoreUARTapb_0/uUART/make_RX/samples[0]:Q,13814
CoreUARTapb_0/uUART/make_RX/samples[0]:SD,
CoreUARTapb_0/uUART/make_RX/samples[0]:SLn,
COREABC_0/PSELI_RNO_0:A,16277
COREABC_0/PSELI_RNO_0:B,16234
COREABC_0/PSELI_RNO_0:C,16105
COREABC_0/PSELI_RNO_0:D,15910
COREABC_0/PSELI_RNO_0:Y,15910
CoreUARTapb_0/uUART/tx_hold_reg[0]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[0]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[0]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[0]:D,17101
CoreUARTapb_0/uUART/tx_hold_reg[0]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[0]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[0]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[0]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[0]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_4:A,
FCCC_0/CCC_INST/IP_INTERFACE_4:B,
FCCC_0/CCC_INST/IP_INTERFACE_4:C,
FCCC_0/CCC_INST/IP_INTERFACE_4:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_4:IPC,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_21:B,
COREABC_0/PENABLEI_RNO:A,17359
COREABC_0/PENABLEI_RNO:B,17281
COREABC_0/PENABLEI_RNO:C,17233
COREABC_0/PENABLEI_RNO:D,17108
COREABC_0/PENABLEI_RNO:Y,17108
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[0]:A,17406
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[0]:B,17382
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[0]:Y,17382
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:ADn,
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:ALn,16293
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:CLK,17199
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:D,15004
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:EN,
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:LAT,
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:Q,17199
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:SD,
CoreUARTapb_0/uUART/make_TX/xmit_state[5]:SLn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:B,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:C,17133
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:CC,14773
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:P,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:S,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIAUST4[3]:UB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_25:CLK,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_25:IPCLKn,
COREABC_0/SMADDR_RNO_0[2]:A,16345
COREABC_0/SMADDR_RNO_0[2]:B,16168
COREABC_0/SMADDR_RNO_0[2]:C,15036
COREABC_0/SMADDR_RNO_0[2]:Y,15036
COREABC_0/SMADDR_RNO[4]:A,17329
COREABC_0/SMADDR_RNO[4]:B,17308
COREABC_0/SMADDR_RNO[4]:C,16081
COREABC_0/SMADDR_RNO[4]:D,15030
COREABC_0/SMADDR_RNO[4]:Y,15030
FCCC_0/CCC_INST/IP_INTERFACE_7:A,
FCCC_0/CCC_INST/IP_INTERFACE_7:B,
FCCC_0/CCC_INST/IP_INTERFACE_7:C,
FCCC_0/CCC_INST/IP_INTERFACE_7:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_7:IPC,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_3:EN,
COREABC_0/PWDATA_M[6]:A,17360
COREABC_0/PWDATA_M[6]:B,17351
COREABC_0/PWDATA_M[6]:C,17156
COREABC_0/PWDATA_M[6]:Y,17156
COREABC_0/ACCUMULATOR[6]:ADn,
COREABC_0/ACCUMULATOR[6]:ALn,16293
COREABC_0/ACCUMULATOR[6]:CLK,13338
COREABC_0/ACCUMULATOR[6]:D,12478
COREABC_0/ACCUMULATOR[6]:EN,15898
COREABC_0/ACCUMULATOR[6]:LAT,
COREABC_0/ACCUMULATOR[6]:Q,13338
COREABC_0/ACCUMULATOR[6]:SD,
COREABC_0/ACCUMULATOR[6]:SLn,
CoreUARTapb_0/uUART/tx_hold_reg[5]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[5]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[5]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[5]:D,16960
CoreUARTapb_0/uUART/tx_hold_reg[5]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[5]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[5]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[5]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[5]:SLn,
COREABC_0/INSTR_SCMD_RNILPUP[0]:A,14930
COREABC_0/INSTR_SCMD_RNILPUP[0]:B,14839
COREABC_0/INSTR_SCMD_RNILPUP[0]:Y,14839
CoreUARTapb_0/uUART/make_RX/framing_error_int_2_sqmuxa_0_a4_0_a2:A,17422
CoreUARTapb_0/uUART/make_RX/framing_error_int_2_sqmuxa_0_a4_0_a2:B,16139
CoreUARTapb_0/uUART/make_RX/framing_error_int_2_sqmuxa_0_a4_0_a2:C,17274
CoreUARTapb_0/uUART/make_RX/framing_error_int_2_sqmuxa_0_a4_0_a2:D,17029
CoreUARTapb_0/uUART/make_RX/framing_error_int_2_sqmuxa_0_a4_0_a2:Y,16139
COREABC_0/ACCUM_NEXT_6_ns_1_0[6]:A,15944
COREABC_0/ACCUM_NEXT_6_ns_1_0[6]:B,12478
COREABC_0/ACCUM_NEXT_6_ns_1_0[6]:C,15888
COREABC_0/ACCUM_NEXT_6_ns_1_0[6]:D,15586
COREABC_0/ACCUM_NEXT_6_ns_1_0[6]:Y,12478
COREABC_0/un5_ramwdata_cry_4:A,
COREABC_0/un5_ramwdata_cry_4:B,15853
COREABC_0/un5_ramwdata_cry_4:C,
COREABC_0/un5_ramwdata_cry_4:CC,15030
COREABC_0/un5_ramwdata_cry_4:D,
COREABC_0/un5_ramwdata_cry_4:P,
COREABC_0/un5_ramwdata_cry_4:S,15030
COREABC_0/un5_ramwdata_cry_4:UB,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__N_21_i:A,13753
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__N_21_i:B,13601
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__N_21_i:C,17267
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__N_21_i:D,14817
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__N_21_i:Y,13601
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:B,13776
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:C,16554
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:CC,13740
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:P,13776
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:S,13740
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI24NU6[8]:UB,
CoreUARTapb_0/uUART/tx_hold_reg[7]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[7]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[7]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[7]:D,17156
CoreUARTapb_0/uUART/tx_hold_reg[7]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[7]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[7]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[7]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[7]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_a2:A,14051
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_a2:B,13942
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_a2:Y,13942
COREABC_0/DOJMP_RNO_0:A,17281
COREABC_0/DOJMP_RNO_0:B,14950
COREABC_0/DOJMP_RNO_0:C,17176
COREABC_0/DOJMP_RNO_0:D,16925
COREABC_0/DOJMP_RNO_0:Y,14950
FCCC_0/CCC_INST/IP_INTERFACE_13:A,
FCCC_0/CCC_INST/IP_INTERFACE_13:B,
FCCC_0/CCC_INST/IP_INTERFACE_13:C,
FCCC_0/CCC_INST/IP_INTERFACE_13:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_13:IPC,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_2:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_2:IPC,
COREABC_0/RSTSYNC2:ADn,
COREABC_0/RSTSYNC2:ALn,
COREABC_0/RSTSYNC2:CLK,
COREABC_0/RSTSYNC2:D,18487
COREABC_0/RSTSYNC2:EN,
COREABC_0/RSTSYNC2:LAT,
COREABC_0/RSTSYNC2:Q,
COREABC_0/RSTSYNC2:SD,
COREABC_0/RSTSYNC2:SLn,
COREABC_0/SMADDR_RNO[3]:A,17329
COREABC_0/SMADDR_RNO[3]:B,17308
COREABC_0/SMADDR_RNO[3]:C,16073
COREABC_0/SMADDR_RNO[3]:D,15110
COREABC_0/SMADDR_RNO[3]:Y,15110
COREABC_0/ACCUM_NEXT_6_1[7]:A,14835
COREABC_0/ACCUM_NEXT_6_1[7]:B,15978
COREABC_0/ACCUM_NEXT_6_1[7]:C,13238
COREABC_0/ACCUM_NEXT_6_1[7]:D,13387
COREABC_0/ACCUM_NEXT_6_1[7]:Y,13238
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:CLK,18487
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:D,16225
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:EN,15649
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:Q,18487
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:SD,
CoreUARTapb_0/uUART/make_RX/rx_shift[0]:SLn,
COREABC_0/ACCUMULATOR_RNO_0[2]:A,16227
COREABC_0/ACCUMULATOR_RNO_0[2]:B,16050
COREABC_0/ACCUMULATOR_RNO_0[2]:C,15997
COREABC_0/ACCUMULATOR_RNO_0[2]:D,14631
COREABC_0/ACCUMULATOR_RNO_0[2]:Y,14631
COREABC_0/ICYCLE_RNO[1]:A,17359
COREABC_0/ICYCLE_RNO[1]:B,17308
COREABC_0/ICYCLE_RNO[1]:Y,17308
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[1]:A,16225
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[1]:B,17374
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[1]:Y,16225
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:CLK,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:D,16225
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:EN,15649
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:Q,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:SD,
CoreUARTapb_0/uUART/make_RX/rx_shift[6]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[2]:A,17405
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[2]:B,16233
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[2]:C,15935
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[2]:D,14723
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[2]:Y,14723
CoreUARTapb_0/uUART/make_RX/receive_count[3]:ADn,
CoreUARTapb_0/uUART/make_RX/receive_count[3]:ALn,16293
CoreUARTapb_0/uUART/make_RX/receive_count[3]:CLK,14630
CoreUARTapb_0/uUART/make_RX/receive_count[3]:D,14657
CoreUARTapb_0/uUART/make_RX/receive_count[3]:EN,18219
CoreUARTapb_0/uUART/make_RX/receive_count[3]:LAT,
CoreUARTapb_0/uUART/make_RX/receive_count[3]:Q,14630
CoreUARTapb_0/uUART/make_RX/receive_count[3]:SD,
CoreUARTapb_0/uUART/make_RX/receive_count[3]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[3]:A,13962
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[3]:B,17354
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[3]:C,15935
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[3]:Y,13962
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_31:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_31:IPENn,
FCCC_0/CCC_INST/IP_INTERFACE_3:A,
FCCC_0/CCC_INST/IP_INTERFACE_3:B,
FCCC_0/CCC_INST/IP_INTERFACE_3:C,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPC,
COREABC_0/SMADDR[7]:ADn,
COREABC_0/SMADDR[7]:ALn,16293
COREABC_0/SMADDR[7]:CLK,15062
COREABC_0/SMADDR[7]:D,14970
COREABC_0/SMADDR[7]:EN,15991
COREABC_0/SMADDR[7]:LAT,
COREABC_0/SMADDR[7]:Q,15062
COREABC_0/SMADDR[7]:SD,
COREABC_0/SMADDR[7]:SLn,
OSC_0/I_RCOSC_25_50MHZ/U0:CLKOUT,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_2:A,16361
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_2:B,16318
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_2:C,13942
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_2:D,13753
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_2:Y,13753
CoreUARTapb_0/uUART/make_RX/samples[1]:ADn,
CoreUARTapb_0/uUART/make_RX/samples[1]:ALn,16293
CoreUARTapb_0/uUART/make_RX/samples[1]:CLK,13897
CoreUARTapb_0/uUART/make_RX/samples[1]:D,18471
CoreUARTapb_0/uUART/make_RX/samples[1]:EN,18219
CoreUARTapb_0/uUART/make_RX/samples[1]:LAT,
CoreUARTapb_0/uUART/make_RX/samples[1]:Q,13897
CoreUARTapb_0/uUART/make_RX/samples[1]:SD,
CoreUARTapb_0/uUART/make_RX/samples[1]:SLn,
CoreUARTapb_0/uUART/make_TX/txrdy_int:ADn,
CoreUARTapb_0/uUART/make_TX/txrdy_int:ALn,16293
CoreUARTapb_0/uUART/make_TX/txrdy_int:CLK,14962
CoreUARTapb_0/uUART/make_TX/txrdy_int:D,14953
CoreUARTapb_0/uUART/make_TX/txrdy_int:EN,14875
CoreUARTapb_0/uUART/make_TX/txrdy_int:LAT,
CoreUARTapb_0/uUART/make_TX/txrdy_int:Q,14962
CoreUARTapb_0/uUART/make_TX/txrdy_int:SD,
CoreUARTapb_0/uUART/make_TX/txrdy_int:SLn,
COREABC_0/DOJMP_RNO:A,17367
COREABC_0/DOJMP_RNO:Y,17367
COREABC_0/UROM_UROM/INS_i_a2_i_a2[3]:A,17374
COREABC_0/UROM_UROM/INS_i_a2_i_a2[3]:B,17331
COREABC_0/UROM_UROM/INS_i_a2_i_a2[3]:C,15068
COREABC_0/UROM_UROM/INS_i_a2_i_a2[3]:D,17037
COREABC_0/UROM_UROM/INS_i_a2_i_a2[3]:Y,15068
FCCC_0/CCC_INST/IP_INTERFACE_16:A,
FCCC_0/CCC_INST/IP_INTERFACE_16:B,
FCCC_0/CCC_INST/IP_INTERFACE_16:C,
FCCC_0/CCC_INST/IP_INTERFACE_16:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_16:IPC,
CoreUARTapb_0/iPRDATA[6]:ADn,
CoreUARTapb_0/iPRDATA[6]:ALn,16293
CoreUARTapb_0/iPRDATA[6]:CLK,17484
CoreUARTapb_0/iPRDATA[6]:D,17382
CoreUARTapb_0/iPRDATA[6]:EN,15898
CoreUARTapb_0/iPRDATA[6]:LAT,
CoreUARTapb_0/iPRDATA[6]:Q,17484
CoreUARTapb_0/iPRDATA[6]:SD,
CoreUARTapb_0/iPRDATA[6]:SLn,
CoreUARTapb_0/uUART/make_RX/un1_receive_full_int_1_sqmuxa_i_0:A,16045
CoreUARTapb_0/uUART/make_RX/un1_receive_full_int_1_sqmuxa_i_0:B,14839
CoreUARTapb_0/uUART/make_RX/un1_receive_full_int_1_sqmuxa_i_0:C,16076
CoreUARTapb_0/uUART/make_RX/un1_receive_full_int_1_sqmuxa_i_0:D,15898
CoreUARTapb_0/uUART/make_RX/un1_receive_full_int_1_sqmuxa_i_0:Y,14839
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[3]:A,16225
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[3]:B,17374
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[3]:Y,16225
COREABC_0/ACCUMULATOR_RNO[0]:A,17274
COREABC_0/ACCUMULATOR_RNO[0]:B,15911
COREABC_0/ACCUMULATOR_RNO[0]:C,17329
COREABC_0/ACCUMULATOR_RNO[0]:D,17055
COREABC_0/ACCUMULATOR_RNO[0]:Y,15911
COREABC_0/ACCUM_NEXT_5_bm[5]:A,14855
COREABC_0/ACCUM_NEXT_5_bm[5]:B,13645
COREABC_0/ACCUM_NEXT_5_bm[5]:C,14730
COREABC_0/ACCUM_NEXT_5_bm[5]:D,14518
COREABC_0/ACCUM_NEXT_5_bm[5]:Y,13645
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_1:A,16309
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_1:B,16209
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_1:C,13601
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_1:D,14790
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m16_i_1:Y,13601
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:CLK,17354
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:D,16102
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:Q,17354
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/xmit_cntr[2]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:CLK,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:D,18487
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:EN,14595
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:Q,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:SD,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[0]:SLn,
COREABC_0/SMADDR[6]:ADn,
COREABC_0/SMADDR[6]:ALn,16293
COREABC_0/SMADDR[6]:CLK,14049
COREABC_0/SMADDR[6]:D,15078
COREABC_0/SMADDR[6]:EN,15991
COREABC_0/SMADDR[6]:LAT,
COREABC_0/SMADDR[6]:Q,14049
COREABC_0/SMADDR[6]:SD,
COREABC_0/SMADDR[6]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:CLK,13819
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:D,13962
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:EN,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:Q,13819
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:SD,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[3]:SLn,
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[5]:A,17406
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[5]:B,17382
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[5]:Y,17382
COREABC_0/SMADDR_RNO[2]:A,15036
COREABC_0/SMADDR_RNO[2]:B,17308
COREABC_0/SMADDR_RNO[2]:C,15635
COREABC_0/SMADDR_RNO[2]:Y,15036
flash_freeze_inst/INST_FLASH_FREEZE_IP:FF_TO_START,
CoreUARTapb_0/iPRDATA[4]:ADn,
CoreUARTapb_0/iPRDATA[4]:ALn,16293
CoreUARTapb_0/iPRDATA[4]:CLK,17484
CoreUARTapb_0/iPRDATA[4]:D,17382
CoreUARTapb_0/iPRDATA[4]:EN,15898
CoreUARTapb_0/iPRDATA[4]:LAT,
CoreUARTapb_0/iPRDATA[4]:Q,17484
CoreUARTapb_0/iPRDATA[4]:SD,
CoreUARTapb_0/iPRDATA[4]:SLn,
COREABC_0/ICYCLE_RNO[0]:A,17359
COREABC_0/ICYCLE_RNO[0]:B,17351
COREABC_0/ICYCLE_RNO[0]:C,15812
COREABC_0/ICYCLE_RNO[0]:D,16929
COREABC_0/ICYCLE_RNO[0]:Y,15812
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[2]:A,17406
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[2]:B,17382
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[2]:Y,17382
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_15:EN,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_a2:A,14972
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_a2:B,13753
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_a2:C,14828
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_a2:Y,13753
FCCC_0/CCC_INST/IP_INTERFACE_11:A,
FCCC_0/CCC_INST/IP_INTERFACE_11:B,
FCCC_0/CCC_INST/IP_INTERFACE_11:C,
FCCC_0/CCC_INST/IP_INTERFACE_11:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_11:IPB,
CoreUARTapb_0/iPRDATA[3]:ADn,
CoreUARTapb_0/iPRDATA[3]:ALn,16293
CoreUARTapb_0/iPRDATA[3]:CLK,17484
CoreUARTapb_0/iPRDATA[3]:D,17382
CoreUARTapb_0/iPRDATA[3]:EN,15898
CoreUARTapb_0/iPRDATA[3]:LAT,
CoreUARTapb_0/iPRDATA[3]:Q,17484
CoreUARTapb_0/iPRDATA[3]:SD,
CoreUARTapb_0/iPRDATA[3]:SLn,
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[7]:A,17406
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[7]:B,17382
CoreUARTapb_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_3[7]:Y,17382
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:CLK,13586
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:D,15249
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:Q,13586
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[0]:SLn,
COREABC_0/UROM_UROM/INS_i_a2_i_a2[1]:A,16343
COREABC_0/UROM_UROM/INS_i_a2_i_a2[1]:B,16304
