pin,slack
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_a2_1[3]:A,14020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_a2_1[3]:B,14972
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_a2_1[3]:Y,14020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:CLK,9898
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:D,16956
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:Q,9898
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet[1]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_o2_6:A,13387
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_o2_6:B,13228
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_o2_6:C,13310
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_o2_6:D,13123
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_1_sqmuxa_i_o2_6:Y,13123
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:CLK,16313
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:D,18478
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:EN,14825
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:Q,16313
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[2]:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:CLK,13624
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:D,14843
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:EN,18187
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:Q,13624
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[0]:SLn,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPB,
mss_top_sb_0/CoreUARTapb_0_0/un1_nxtprdata_xhdl722_i_a2_i_1:A,13056
mss_top_sb_0/CoreUARTapb_0_0/un1_nxtprdata_xhdl722_i_a2_i_1:B,14322
mss_top_sb_0/CoreUARTapb_0_0/un1_nxtprdata_xhdl722_i_a2_i_1:Y,13056
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_o3_1[3]:A,9586
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_o3_1[3]:B,9503
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_o3_1[3]:Y,9503
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPB,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples8_1_0_0_0_a2:A,16090
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples8_1_0_0_0_a2:B,16033
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples8_1_0_0_0_a2:C,15783
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples8_1_0_0_0_a2:Y,15783
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9_0_0[4]:A,15476
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9_0_0[4]:B,12031
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9_0_0[4]:C,13635
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9_0_0[4]:D,15478
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9_0_0[4]:Y,12031
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_serdat_2_sqmuxa_1_i_3:A,10836
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_serdat_2_sqmuxa_1_i_3:B,10699
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_serdat_2_sqmuxa_1_i_3:C,14476
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_serdat_2_sqmuxa_1_i_3:D,12076
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_serdat_2_sqmuxa_1_i_3:Y,10699
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_0_RNO[3]:A,14194
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_0_RNO[3]:B,14259
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_0_RNO[3]:C,12514
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_0_RNO[3]:D,13790
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_0_RNO[3]:Y,12514
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:CLK,10979
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:D,15028
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:Q,10979
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync[1]:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[2]:A,17428
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[2]:B,16217
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[2]:C,17255
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[2]:Y,16217
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:CLK,14704
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:D,14651
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:EN,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:Q,14704
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync[3]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_1_1:A,12672
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_1_1:B,12566
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_1_1:C,12557
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_1_1:D,12333
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_1_1:Y,12333
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un27_si_int_0_a2_0_0_a2:A,14709
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un27_si_int_0_a2_0_0_a2:B,14633
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un27_si_int_0_a2_0_0_a2:Y,14633
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync_RNO[0]:A,15059
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync_RNO[0]:B,13773
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync_RNO[0]:C,13577
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync_RNO[0]:D,11020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/framesync_RNO[0]:Y,11020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_o2_1[3]:A,14882
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_o2_1[3]:B,16199
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_o2_1[3]:C,13585
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_o2_1[3]:D,13570
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_i_o2_1[3]:Y,13570
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:CLK,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:D,16719
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:EN,13804
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:Q,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[5]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9_i_m2[0]:A,15476
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9_i_m2[0]:B,17303
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9_i_m2[0]:C,11978
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9_i_m2[0]:D,15411
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_serdat_9_i_m2[0]:Y,11978
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[4]:A,17475
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[4]:B,17373
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[4]:C,17140
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[4]:D,16956
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmdet_RNO[4]:Y,16956
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[2]:A,17389
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[2]:B,14784
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[2]:C,17248
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[2]:D,17044
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[2]:Y,14784
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un30_fsmsta_i_0_o2_i_a2_i_0_o2_RNITIHG3:A,9503
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un30_fsmsta_i_0_o2_i_a2_i_0_o2_RNITIHG3:B,11807
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un30_fsmsta_i_0_o2_i_a2_i_0_o2_RNITIHG3:Y,9503
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:IPB,
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_5_ns[4]:A,15706
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_5_ns[4]:B,15487
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_5_ns[4]:C,14169
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_5_ns[4]:D,13914
mss_top_sb_0/CoreUARTapb_0_0/p_NxtPrdataComb_nxtprdata_xhdl7_1_5_ns[4]:Y,13914
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_1_tz[0]:A,15800
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_1_tz[0]:B,15819
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_1_tz[0]:C,14571
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_1_tz[0]:D,15415
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_1_tz[0]:Y,14571
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:CLK,15305
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:D,13636
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:EN,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:Q,15305
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr[12]:SLn,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_46:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_46:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_46:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_46:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_RNO:A,17215
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_RNO:B,13447
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_RNO:C,10557
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/ack_RNO:Y,10557
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_5:A,14909
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_5:B,14782
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_5:C,13463
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_5:D,13123
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_5:Y,13123
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2_5[0]:A,13538
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2_5[0]:B,13415
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2_5[0]:C,13347
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2_5[0]:D,12046
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2_5[0]:Y,12046
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:CLK,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:D,16620
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:EN,13804
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:Q,18486
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[2]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2[0]:A,13736
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2[0]:B,14795
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2[0]:C,11020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2[0]:D,13254
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_i_0_a2[0]:Y,11020
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_1:A,14939
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_1:B,16185
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_1:C,15010
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_int_RNO_1:Y,14939
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:CLK,16363
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:D,16757
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:EN,13811
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:Q,16363
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:SD,
mss_top_sb_0/CoreUARTapb_0_0/controlReg2[6]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_2_0:A,13786
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_2_0:B,13680
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_2_0:C,13665
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_2_0:D,13460
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/adrcomp_2_sqmuxa_i_a2_2_0:Y,13460
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:DEVRST_N,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:FF_TO_START,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:POWER_ON_RESET_N,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:TCK,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:TDI,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:TMS,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:TRSTB,
mss_top_sb_0/SYSRESET_POR/INST_SYSRESET_FF_IP:UTDO,
mss_top_sb_0/CORERESETP_0/MSS_HPMS_READY_int_RNINJS6/U0:An,
mss_top_sb_0/CORERESETP_0/MSS_HPMS_READY_int_RNINJS6/U0:ENn,
mss_top_sb_0/CORERESETP_0/MSS_HPMS_READY_int_RNINJS6/U0:YNn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_0_0_0_1[4]:A,12271
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_0_0_0_1[4]:B,12203
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_0_0_0_1[4]:C,9502
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_0_0_0_1[4]:D,10777
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_0_0_0_1[4]:Y,9502
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un32_si_int_0_a2_1_0_a2:A,12322
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un32_si_int_0_a2_1_0_a2:B,12310
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un32_si_int_0_a2_1_0_a2:C,12184
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_un32_si_int_0_a2_1_0_a2:Y,12184
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:CLK,15730
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:D,13233
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:EN,12866
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:Q,15730
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/overflow_xhdl1:SLn,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPA,
